v,nu,n,alpha,contam,s,KSstats,ADstats,h
3,50,199,0.2,,,1.042030011,0.178004108,159
3,50,199,0.225,,,1.127252769,0.194519705,154
3,50,199,0.25,,,1.153759035,0.212986156,150
3,50,199,0.375,,,1.673113187,0.514106644,125
3,50,199,0.5,,,2.440989832,1.406847414,101
3,50,251,0,,,1.025083748,0.207563105,251
3,50,251,0.005,,,1.018335276,0.2058296,249
3,50,251,0.01,,,0.998560543,0.19569068,248
3,50,251,0.015,,,0.990419393,0.192141187,247
3,50,251,0.02,,,0.989084413,0.187627813,246
3,50,251,0.025,,,0.981829036,0.187662902,244
3,50,251,0.05,,,0.945374534,0.173999402,238
3,50,251,0.075,,,0.942083976,0.16435293,232
3,50,251,0.1,,,0.923143944,0.160155711,226
3,50,251,0.125,,,0.933862858,0.159781037,220
3,50,251,0.15,,,0.956274639,0.160108004,213
3,50,251,0.175,,,0.979413138,0.162655488,207
3,50,251,0.2,,,1.021189193,0.173801663,201
3,50,251,0.225,,,1.082015561,0.186058665,195
3,50,251,0.25,,,1.144619752,0.206261081,189
3,50,251,0.375,,,1.539608503,0.432561369,158
3,50,251,0.5,,,2.287434083,1.273318317,127
3,50,316,0,,,1.024068452,0.205035724,316
3,50,316,0.005,,,1.021289156,0.197628698,314
3,50,316,0.01,,,1.013385387,0.195259926,312
3,50,316,0.015,,,0.998546326,0.192159385,311
3,50,316,0.02,,,1.002562758,0.186367685,309
3,50,316,0.025,,,0.99027537,0.185463855,308
3,50,316,0.05,,,0.967674191,0.172375755,300
3,50,316,0.075,,,0.933962291,0.164261605,292
